graph_id,graph_hash,m,n,sample_id,seed,delete_probability,probability_bucket_index,attempt_index,deleted_cross_edges,deleted_edge_count,num_edges,L,x_star_bits,x_star_index,mis_size,x_star_left_count,x_star_right_count
cklr_m5_s24_d9c4ae9910043bb5,d9c4ae9910043bb5,5,17,24,7855897950939628890,0.03,0,6,"[[1,1,2],[1,3,2]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s25_30a6d3b2bbc663cd,30a6d3b2bbc663cd,5,17,25,7198563863225175158,0.03,0,7,"[[2,3,2]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s26_cc767ff59be8eba4,cc767ff59be8eba4,5,17,26,6487702955309326260,0.03,0,8,"[[2,2,1],[3,1,1]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s27_9c049e9242c91849,9c049e9242c91849,5,17,27,577440870369314355,0.03,0,10,"[[0,2,0],[1,0,2],[3,1,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s28_7f284f527f7a7796,7f284f527f7a7796,5,17,28,3284013775381828933,0.03,0,11,"[[1,1,1]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s29_b876a9e244cb9013,b876a9e244cb9013,5,17,29,7705650912525445680,0.03,0,12,"[[0,0,0],[1,3,0],[2,2,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s30_4a44d45d8bb9aec3,4a44d45d8bb9aec3,5,17,30,7046475416596710582,0.03,0,13,"[[3,2,0],[3,3,1]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s31_dcb20d675dfa87db,dcb20d675dfa87db,5,17,31,8149460861854170763,0.03,0,14,"[[1,0,2],[1,1,2],[4,3,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s32_a77a0f05c40d4ec4,a77a0f05c40d4ec4,5,17,32,3436326626550771220,0.03,0,16,"[[1,0,2],[1,1,0],[3,2,0]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s33_42347bd5506e8916,42347bd5506e8916,5,17,33,5224927473187550980,0.03,0,18,"[[1,2,0],[2,0,0],[3,0,1]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s34_88702a9a9cb9714d,88702a9a9cb9714d,5,17,34,3254689596328090761,0.03,0,19,"[[2,1,0],[4,0,0]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s35_b047a75918b921d2,b047a75918b921d2,5,17,35,6736728410527543147,0.03,0,20,"[[4,0,0]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s36_3c3c7904b5fceedf,3c3c7904b5fceedf,5,17,36,2272070994224274946,0.05,1,1,"[[2,2,1],[4,0,0],[4,2,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s37_4fc0176ec9fe72bb,4fc0176ec9fe72bb,5,17,37,4689989906470454597,0.05,1,2,"[[0,2,2],[3,2,0],[3,3,1]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s38_7b58a1f6e6b7e0fc,7b58a1f6e6b7e0fc,5,17,38,7030768622629529151,0.05,1,3,"[[0,1,0],[0,1,1],[0,3,2],[3,3,1],[4,1,1],[4,2,1]]",6,66,1411,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s39_6f03368f02e28d1e,6f03368f02e28d1e,5,17,39,4096926583784371965,0.05,1,4,"[[0,0,1],[1,1,1],[4,0,1],[4,1,2]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s40_eb5f26a76b05b3fc,eb5f26a76b05b3fc,5,17,40,7632186302607372458,0.05,1,5,"[[0,0,2],[4,1,1],[4,3,0]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s41_6ef67ed1767737db,6ef67ed1767737db,5,17,41,7831670655131785093,0.05,1,6,"[[1,0,1],[2,3,2],[3,3,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s42_d2359327d6d728f0,d2359327d6d728f0,5,17,42,5509756428315709449,0.05,1,7,"[[0,1,2],[1,0,0],[3,0,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s43_4b409c1cd14122a9,4b409c1cd14122a9,5,17,43,1283886507019928167,0.05,1,8,"[[3,1,2],[3,3,0],[3,3,1],[4,0,0],[4,2,2]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s44_8280060f9a17c917,8280060f9a17c917,5,17,44,3615462606875215024,0.05,1,9,"[[3,1,1],[3,3,1],[4,0,2],[4,2,0]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s45_6f788c98f2c8c8c2,6f788c98f2c8c8c2,5,17,45,1566295093374601890,0.05,1,10,"[[0,0,0],[0,0,2],[2,1,0],[3,3,2],[4,2,2]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s46_096689fd5477fe70,096689fd5477fe70,5,17,46,443495793623854471,0.05,1,11,"[[0,3,2],[1,2,2],[3,0,2],[4,3,0]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s47_b441b76e2ac48d4e,b441b76e2ac48d4e,5,17,47,1771543991036504901,0.05,1,12,"[[3,1,1],[3,3,0],[4,3,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s48_38f0076c5229ee0a,38f0076c5229ee0a,5,17,48,3815216617391869452,0.05,1,13,"[[2,1,1],[3,0,2],[4,0,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s49_3ce13c9ee1d03880,3ce13c9ee1d03880,5,17,49,6295955746791537597,0.05,1,14,"[[1,0,0]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s50_b211bdc52fca9fbe,b211bdc52fca9fbe,5,17,50,6562704344575805772,0.05,1,15,"[[1,0,2],[2,2,1],[4,0,0]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s51_4b325e8d2388aa28,4b325e8d2388aa28,5,17,51,2114744708887038100,0.05,1,16,"[[1,3,2],[2,1,2],[2,3,0],[3,2,0],[4,1,0]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s52_153d63d7f0ce26ca,153d63d7f0ce26ca,5,17,52,7774079665921284094,0.07,2,1,"[[0,2,2],[0,3,1],[1,0,2],[1,2,1],[1,3,2],[2,1,0],[3,3,1],[4,0,2],[4,2,2]]",9,63,1360,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s53_89cddcb455c9caa9,89cddcb455c9caa9,5,17,53,4961110777503757644,0.07,2,2,"[[0,0,1],[0,2,2]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s54_6ea78d2ebfc60ece,6ea78d2ebfc60ece,5,17,54,1145349817912845930,0.07,2,3,"[[4,3,2]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s55_e24f7f3f6b26585b,e24f7f3f6b26585b,5,17,55,5816193467969378977,0.07,2,4,"[[1,2,0],[2,2,2],[3,1,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s56_092851154c70c2ac,092851154c70c2ac,5,17,56,7440127051159103255,0.07,2,5,"[[0,1,0],[2,1,1],[3,0,1],[3,2,1],[4,0,2]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s57_8e3f5de16c7a3a02,8e3f5de16c7a3a02,5,17,57,8151871717241979154,0.07,2,6,"[[0,1,0],[3,2,1],[4,1,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s58_af75cd58079549a0,af75cd58079549a0,5,17,58,3846818811456142999,0.07,2,7,"[[1,0,0],[1,1,1],[1,2,0],[1,2,2],[3,3,0],[4,3,2]]",6,66,1411,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s59_5379b9bccc12ff1a,5379b9bccc12ff1a,5,17,59,8535355071999979926,0.07,2,8,"[[0,0,1],[0,2,1],[0,2,2],[2,3,2],[3,0,2],[4,2,0]]",6,66,1411,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s60_5d12bfc42481232d,5d12bfc42481232d,5,17,60,647056179946830301,0.07,2,9,"[[0,2,2],[1,3,1],[2,0,2],[3,1,2],[4,2,1]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s61_b522cb45ddfd0129,b522cb45ddfd0129,5,17,61,1857159026721777363,0.07,2,10,"[[0,2,2],[1,1,1],[3,0,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s62_d33ad40f0b6959a3,d33ad40f0b6959a3,5,17,62,4118957071649142072,0.07,2,11,"[[0,2,0],[2,1,1],[3,3,1],[4,0,2]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s63_6f3005598b8f7cd5,6f3005598b8f7cd5,5,17,63,447231831797107416,0.07,2,12,"[[0,1,2],[0,2,0],[0,2,2],[0,3,1],[0,3,2],[1,0,0],[1,3,2],[2,0,1],[3,1,2],[4,0,2]]",10,62,1343,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s64_5c20277c18487580,5c20277c18487580,5,17,64,6764927228137618547,0.07,2,13,"[[0,0,2],[0,2,0],[2,1,2],[3,0,2],[3,2,0]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s65_b4399aa832acc778,b4399aa832acc778,5,17,65,6604515143121914694,0.07,2,14,"[[0,0,0],[0,2,2],[1,1,2],[1,2,1],[2,1,1],[4,1,1],[4,1,2]]",7,65,1394,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s66_4b02de96cd1dd560,4b02de96cd1dd560,5,17,66,7682562292855631632,0.07,2,15,"[[0,1,2],[1,3,2],[3,0,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s67_8613f36e470490ee,8613f36e470490ee,5,17,67,1451298040424388853,0.07,2,16,"[[0,2,0]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s68_e91f784a443bb421,e91f784a443bb421,5,17,68,5827051986222275917,0.09,3,1,"[[0,2,0],[1,3,2],[2,2,1],[2,3,1],[3,2,2],[4,1,0],[4,3,2]]",7,65,1394,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s69_7c3285a65632b58a,7c3285a65632b58a,5,17,69,3053375134714921692,0.09,3,2,"[[1,2,1],[2,2,2],[2,3,0]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s70_43383734d5026826,43383734d5026826,5,17,70,8814728965028598236,0.09,3,3,"[[1,1,2],[2,0,1],[3,0,1],[3,1,0],[3,1,1],[3,1,2],[3,3,0],[4,1,2]]",8,64,1377,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s71_01bb724074fd5bf9,01bb724074fd5bf9,5,17,71,8961138482979892971,0.09,3,4,"[[0,1,2],[0,3,1],[1,1,0],[1,3,0]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s72_80f8fbafe67181a4,80f8fbafe67181a4,5,17,72,5578920848819774282,0.09,3,5,"[[2,2,0],[4,3,2]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s73_c08a097984713aee,c08a097984713aee,5,17,73,3945026644928672965,0.09,3,6,"[[1,1,2],[2,0,2],[3,2,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s74_3de7f88c074f46b4,3de7f88c074f46b4,5,17,74,4090832841165448062,0.09,3,7,"[[0,2,0],[1,0,2],[1,2,2],[2,1,0],[4,2,0]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s75_04896e9710d612ac,04896e9710d612ac,5,17,75,9075734850529181236,0.09,3,8,"[[0,0,2],[1,0,0],[2,0,0],[2,0,1],[3,3,0],[3,3,2]]",6,66,1411,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s76_19e8ec3ecf2a1867,19e8ec3ecf2a1867,5,17,76,311069490765316991,0.09,3,9,"[[2,3,0],[3,0,0]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s77_12f55b4f48a123f9,12f55b4f48a123f9,5,17,77,3530833264917153924,0.09,3,10,"[[3,1,1],[4,0,1]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s78_e236344c0c63f513,e236344c0c63f513,5,17,78,3319644186387301245,0.09,3,11,"[[1,1,0],[1,1,2],[1,2,0],[2,1,2],[2,2,0],[3,1,2]]",6,66,1411,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s79_838b32acfb813cef,838b32acfb813cef,5,17,79,924857606851473181,0.03,0,1,"[[0,0,1]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s80_afe31eba79e81ffe,afe31eba79e81ffe,5,17,80,5817002646644418969,0.09,3,13,"[[0,1,1],[0,2,0],[2,0,0],[2,2,0],[2,2,1],[3,0,1],[3,2,1],[4,0,2],[4,1,1]]",9,63,1360,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s81_bb1740e4db2fbcd1,bb1740e4db2fbcd1,5,17,81,5976810877039652908,0.09,3,14,"[[0,1,1],[1,0,2],[1,1,1],[1,3,2],[4,2,1]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s82_f49476eb57c4fc70,f49476eb57c4fc70,5,17,82,9054440607791764368,0.09,3,15,"[[1,2,1],[1,3,0],[2,1,1],[2,3,2]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s83_0f791ec5a419c96f,0f791ec5a419c96f,5,17,83,5487919452841464932,0.09,3,16,"[[1,1,2],[3,2,1],[4,0,0],[4,1,0]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s84_71d11cb41a036910,71d11cb41a036910,5,17,84,3740476954304764136,0.09,3,17,"[[1,3,1],[3,3,0]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s85_04df80254683d62d,04df80254683d62d,5,17,85,7637167597685342015,0.11,4,1,"[[0,0,1],[1,3,1],[2,0,1],[2,2,0],[2,2,1],[3,2,0],[4,0,0],[4,1,0]]",8,64,1377,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s86_2f35f97a849e0996,2f35f97a849e0996,5,17,86,1373212922943101002,0.11,4,2,"[[0,2,2],[1,0,1],[1,3,1],[4,3,2]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s87_e71c826badf4350e,e71c826badf4350e,5,17,87,5735899917431464858,0.11,4,3,"[[1,2,2],[1,3,1],[2,0,1],[2,3,1],[3,2,1],[4,3,1]]",6,66,1411,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s88_386d8435cbf3a3e2,386d8435cbf3a3e2,5,17,88,352862582188454604,0.11,4,4,"[[0,1,1],[0,2,0],[0,2,2],[0,3,1],[1,3,1],[2,0,0],[2,1,0],[2,2,0],[4,0,1],[4,2,0],[4,2,2]]",11,61,1326,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s89_02a0fe36e86f8f3a,02a0fe36e86f8f3a,5,17,89,3649025479514820726,0.11,4,5,"[[0,0,1],[1,2,0],[2,0,1],[2,3,1],[3,1,2]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s90_91c03699e031b887,91c03699e031b887,5,17,90,3348735905309440397,0.11,4,6,"[[0,0,0],[0,3,1],[1,0,1],[1,1,1],[2,1,1],[4,1,1]]",6,66,1411,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s91_5fbc5f23bb36de0f,5fbc5f23bb36de0f,5,17,91,1940856204595030485,0.11,4,7,"[[1,2,0],[3,0,1],[4,0,2],[4,2,0],[4,2,1]]",5,67,1428,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s92_bbda4629eee287fb,bbda4629eee287fb,5,17,92,1946285771334256209,0.11,4,8,"[[0,0,1],[0,3,1],[1,3,1],[3,2,1]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s93_f47f57bf7a496f62,f47f57bf7a496f62,5,17,93,3350060205505642782,0.11,4,9,"[[0,1,0],[1,2,0],[1,3,0],[2,2,2],[2,3,0],[3,2,2],[4,2,2]]",7,65,1394,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s94_9e6eca5bf442135a,9e6eca5bf442135a,5,17,94,5572007040379392414,0.11,4,10,"[[0,0,1],[0,1,1],[2,1,0],[3,3,0],[3,3,1],[4,2,1]]",6,66,1411,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s95_00cf1169453b1d18,00cf1169453b1d18,5,17,95,908813533431015565,0.11,4,11,"[[0,2,1],[2,0,0],[2,1,2],[2,3,0],[2,3,2],[3,1,2],[3,3,0],[4,0,0],[4,2,2],[4,3,2]]",10,62,1343,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s96_7b92e50ca972f744,7b92e50ca972f744,5,17,96,3180792151594543960,0.03,0,2,"[[0,1,1],[3,1,0]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s97_447b2e764616fc02,447b2e764616fc02,5,17,97,502471135801385593,0.11,4,13,"[[2,0,0],[2,1,0],[4,0,1]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s98_e0f0d71ca00ca605,e0f0d71ca00ca605,5,17,98,6519546609150898136,0.11,4,14,"[[0,1,0],[0,1,2],[0,2,1],[0,3,0],[1,0,0],[2,2,1],[3,1,1],[3,3,0],[4,2,1]]",9,63,1360,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s99_da900ef938a85c56,da900ef938a85c56,5,17,99,5310061717258871601,0.11,4,15,"[[0,1,1],[1,0,0],[1,0,1],[1,2,0],[2,0,0],[2,0,1],[2,2,0],[3,3,0],[4,3,1]]",9,63,1360,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s100_306ad19c5b4ecd96,306ad19c5b4ecd96,5,17,100,636541486504811118,0.11,4,16,"[[1,1,2],[3,0,0],[3,1,1],[3,3,2],[4,0,0],[4,2,2]]",6,66,1411,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s101_49da48aff5f19761,49da48aff5f19761,5,17,101,6205660236303368078,0.11,4,17,"[[0,2,1],[0,3,2],[2,0,0],[2,1,1],[3,0,2],[3,1,0],[3,3,0],[4,0,1],[4,1,2],[4,3,0],[4,3,1]]",11,61,1326,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s102_1d6dd56e4fe653d5,1d6dd56e4fe653d5,5,17,102,7757856120841783463,0.03,0,4,"[[1,2,1]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s103_b4429f9e6ab85d97,b4429f9e6ab85d97,5,17,103,7857852467210438369,0.03,0,5,"[[1,2,0],[4,0,2],[4,1,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s104_c69c6dea0ce5ab55,c69c6dea0ce5ab55,5,17,104,3977352375952085171,0.03,0,6,"[[0,3,0],[1,0,0],[2,0,2],[3,2,0]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s105_4dc1004244f44b61,4dc1004244f44b61,5,17,105,7935192430531761402,0.03,0,7,"[[4,0,2]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s106_261a4cef728f07c1,261a4cef728f07c1,5,17,106,8017317398498776305,0.03,0,10,"[[1,0,2],[4,0,2]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s107_74d1d5a1dddea948,74d1d5a1dddea948,5,17,107,303907118343752926,0.03,0,11,"[[0,1,0],[3,2,1],[4,1,1]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s108_0723caeb9db82611,0723caeb9db82611,5,17,108,3971525055641562957,0.03,0,12,"[[0,0,2]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s109_9e6eecd64ce2d5da,9e6eecd64ce2d5da,5,17,109,2820403052467123699,0.03,0,13,"[[0,0,1],[3,3,1]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s110_2355764547c600ba,2355764547c600ba,5,17,110,8633098614111173278,0.03,0,14,"[[0,1,2],[1,1,1],[1,2,2]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s111_9bedd618e5d4834c,9bedd618e5d4834c,5,17,111,4443351039692710299,0.03,0,15,"[[0,3,0],[2,0,1],[3,1,0],[3,2,1],[4,0,1],[4,2,1],[4,3,0]]",7,65,1394,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s112_ed7973318964f382,ed7973318964f382,5,17,112,1060496294374930267,0.03,0,18,"[[1,0,2],[4,3,1]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s113_26003edc740bab30,26003edc740bab30,5,17,113,1877577381390371628,0.03,0,19,"[[1,1,0],[2,0,1]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s114_933b253db123a7a0,933b253db123a7a0,5,17,114,8056469045695426096,0.03,0,20,"[[0,0,0],[0,1,2],[2,1,2],[3,3,1]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s115_0b5959d7dbfa6b37,0b5959d7dbfa6b37,5,17,115,5387473384200472527,0.03,0,21,"[[1,0,0],[3,3,2]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s116_26f9c9254abc8ecc,26f9c9254abc8ecc,5,17,116,8974603290843752906,0.03,0,22,"[[1,0,0],[3,1,1],[4,3,0]]",3,69,1462,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s117_d01d0820930040c0,d01d0820930040c0,5,17,117,4580189622989387974,0.03,0,23,"[[1,3,1],[2,3,0]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s118_b4cf261eae99bc75,b4cf261eae99bc75,5,17,118,2767188706862292543,0.03,0,24,"[[1,3,1]]",1,71,1496,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s119_21d2cec5564e6323,21d2cec5564e6323,5,17,119,6598489477490393614,0.03,0,27,"[[0,1,0],[0,1,1],[1,2,0],[4,2,2]]",4,68,1445,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s120_ea681d10c7e6b704,ea681d10c7e6b704,5,17,120,4497802214145941765,0.05,1,1,"[[2,3,0],[3,1,1]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s121_02229e095dbd4635,02229e095dbd4635,5,17,121,3733056963900645985,0.05,1,2,"[[1,2,0],[2,0,0]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
cklr_m5_s122_e0bdc71b771d0c06,e0bdc71b771d0c06,5,17,122,5890529474050126430,0.05,1,3,"[[1,1,0],[3,2,2]]",2,70,1479,"[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",31,5,5,0
